x,y,HAADF Intensity,SEEBIC Intensity,frame,atom_id,k-means labels,Type,Scaled SEEBIC Intensity
157.92307692307693,98.92307692307692,0.05182786379009485,-1.5533064603805542,1,565,1,Se-Se,0.28835060819242875
401.44444444444446,99.74074074074075,0.056186850648373365,-1.8076700940728188,1,566,1,Se-Se,0.03398697450016419
139.0625,101.09375,0.06973182270303369,-1.5516469180583954,1,567,0,W,0.29001015051458756
381.7352941176471,101.0,0.06098043546080589,-2.035309188067913,1,568,0,W,-0.1936521194949301
249.5,103.21428571428571,0.0541577385738492,-1.710697390139103,1,570,1,Se-Se,0.13095967843388
230.41935483870967,105.03225806451613,0.06324956100434065,-2.0109643265604973,1,571,0,W,-0.16930725798751434
472.25,106.78571428571429,0.06366484705358744,-2.1218654215335846,1,573,0,W,-0.28020835296060165
99.32142857142857,108.0,0.05415611108765006,-1.8241864144802094,1,574,1,Se-Se,0.017470654092773596
340.875,109.33333333333333,0.05347237107343972,-1.7025333791971207,1,575,1,Se-Se,0.13912368937586228
79.33333333333333,110.5,0.06231829430907965,-1.5624957010149956,1,576,0,W,0.27916136755798737
321.54285714285714,110.91428571428571,0.06737282872200012,-1.782326601445675,1,577,0,W,0.05933046712730805
170.625,115.15625,0.0694083459675312,-1.521415501832962,1,578,0,W,0.3202415667400209
190.46153846153845,113.84615384615384,0.05431472440250218,-1.727009393274784,1,579,1,Se-Se,0.11464767529819886
432.44,114.08,0.052989180432632565,-2.1651918292045593,1,580,1,Se-Se,-0.3235347606315764
412.82142857142856,115.60714285714286,0.07424103608354926,-1.8905625939369202,1,581,0,W,-0.04890552536393722
39.916666666666664,117.08333333333333,0.0551474392414093,-1.5754543095827103,1,582,1,Se-Se,0.2662027589902727
282.3333333333333,117.74074074074075,0.053406124701723456,-1.72956782579422,1,583,1,Se-Se,0.11208924277876298
262.5,119.29411764705883,0.06181345856748521,-1.7993402481079102,1,584,0,W,0.04231682046507279
111.40625,123.4375,0.060497911646962166,-1.9758538231253624,1,587,0,W,-0.13419675455237945
131.5,122.0,0.05432692030444741,-1.6406338065862656,1,588,1,Se-Se,0.20102326198671738
373.24,122.2,0.050968746887519956,-1.9920966029167175,1,589,1,Se-Se,-0.15043953434373458
353.3666666666667,124.36666666666666,0.062087686732411385,-2.0580497086048126,1,590,0,W,-0.21639264003182967
222.54166666666666,126.875,0.051965068094432354,-1.751035988330841,1,591,1,Se-Se,0.09062108024214188
464.5,127.5,0.05608928296715021,-1.9679253995418549,1,592,1,Se-Se,-0.1262683309688719
203.1875,128.5,0.06364642735570669,-1.7460291907191277,1,593,0,W,0.09562787785385529
444.44827586206895,129.41379310344828,0.06800001626834273,-2.0023337453603745,1,594,0,W,-0.1606766767873915
71.70833333333333,130.29166666666666,0.050380457658320665,-1.5927802696824074,1,595,1,Se-Se,0.24887679889057557
313.59090909090907,130.45454545454547,0.05786754935979843,-1.789397045969963,1,596,1,Se-Se,0.05226002260301987
294.5806451612903,131.5483870967742,0.06627923110499978,-1.9222101643681526,1,597,0,W,-0.08055309579516967
52.074074074074076,132.40740740740742,0.06622285023331642,-1.6892550364136696,1,598,0,W,0.15240203215931336
162.7826086956522,135.08695652173913,0.05779916513711214,-1.7353177592158318,1,599,1,Se-Se,0.10633930935715119
385.19354838709677,136.2258064516129,0.06624433631077409,-1.8084295764565468,1,600,0,W,0.033227492116436164
404.95,134.9,0.05388647527433932,-1.8998643606901169,1,601,1,Se-Se,-0.058207292117133935
142.57575757575756,136.75757575757575,0.061410232447087765,-1.7797648683190346,1,602,0,W,0.06189220025394837
234.375,140.15625,0.06605099234730005,-1.6425860077142715,1,604,0,W,0.1990710608587114
254.6086956521739,138.7826086956522,0.05487929261289537,-1.6224785149097443,1,605,1,Se-Se,0.21917855366323868
475.9259259259259,141.59259259259258,0.06662817695178092,-1.8259859532117844,1,607,0,W,0.015671115361198584
344.0,143.38095238095238,0.053379485849291086,-1.845192514359951,1,608,1,Se-Se,-0.003535445786968072
83.25806451612904,144.58064516129033,0.06806800607591867,-1.547056958079338,1,609,0,W,0.2946001104936449
103.5,143.5,0.048592600505799055,-1.6082832142710686,1,610,1,Se-Se,0.23337385430191437
324.13793103448273,144.58620689655172,0.07729772804304957,-1.8206601440906525,1,611,0,W,0.02099692448233048
194.24,147.2,0.05569403199478984,-1.6366772651672363,1,612,1,Se-Se,0.20497980340574662
173.58064516129033,148.5483870967742,0.06649270607158542,-1.7074628323316574,1,613,0,W,0.13419423624132554
414.82142857142856,148.60714285714286,0.0655593415722251,-1.9109646081924438,1,614,0,W,-0.0693075396194609
434.6666666666667,147.875,0.05386583833023906,-1.9195546433329582,1,615,1,Se-Se,-0.07789757475997527
42.6,149.96,0.0550981885753572,-1.7709780931472778,1,616,1,Se-Se,0.07067897542570512
264.6333333333333,152.63333333333333,0.06807610997930169,-1.9403707683086395,1,618,0,W,-0.09871369973565658
114.19354838709677,157.2258064516129,0.0675938013009727,-1.754396267235279,1,620,0,W,0.08726080133770386
354.037037037037,157.1851851851852,0.07091813255101442,-1.8848944082856178,1,621,0,W,-0.04323733971263488
374.12,156.32,0.05488412990234792,-1.7614120319485664,1,622,1,Se-Se,0.08024503662441651
132.91666666666666,157.33333333333334,0.04011054849252105,-1.8336451053619385,1,623,1,Se-Se,0.00801196321104447
223.69230769230768,159.5,0.05636536912061274,-1.567617081105709,1,624,1,Se-Se,0.27403998746727387
204.23333333333332,160.86666666666667,0.06184290116652846,-1.7257186397910118,1,625,0,W,0.11593842878197114
465.5,161.0,0.05777064827270806,-1.8853930309414864,1,626,1,Se-Se,-0.04373596236850341
445.2758620689655,162.41379310344828,0.06828936655074358,-1.9934252426028252,1,627,0,W,-0.15176817402984222
72.5925925925926,163.07407407407408,0.055951784597709775,-1.626170463860035,1,628,1,Se-Se,0.215486604712948
294.0740740740741,164.40740740740742,0.0637049360666424,-1.7380567789077759,1,629,0,W,0.10360028966520707
313.6,163.96,0.05486111878417432,-1.6883225739002228,1,630,1,Se-Se,0.15333449467276017
52.925925925925924,165.59259259259258,0.06826511491090059,-1.8773453682661057,1,631,0,W,-0.035688299693122705
144.4,170.16666666666666,0.06227374589070678,-1.7761693522334099,1,632,0,W,0.06548771633957307
405.3333333333333,169.125,0.0567602445371449,-1.8749225437641144,1,633,1,Se-Se,-0.03326547519113143
164.0,168.0,0.04033581027761102,-1.7979153916239738,1,634,1,Se-Se,0.0437416769490091
385.4516129032258,170.90322580645162,0.063179713441059,-1.748168669641018,1,635,0,W,0.09348839893196503
235.25,173.3125,0.05953517812304199,-2.1066553965210915,1,637,0,W,-0.2649983279481085
255.2,171.92,0.05315128923393786,-1.8971057757735252,1,638,1,Se-Se,-0.05544870720054229
477.0,175.5,0.06687787873670459,-1.9776174426078796,1,640,0,W,-0.1359603740348967
105.32,176.36,0.055350614013150334,-1.4999140873551369,1,641,1,Se-Se,0.3417429812178461
85.18181818181819,178.03030303030303,0.06370355072431266,-1.548973485827446,1,642,0,W,0.29268358274553696
346.24,176.8,0.06094008171930909,-1.8113061264157295,1,643,1,Se-Se,0.030350942157253424
326.2903225806452,178.8709677419355,0.06548567931167781,-2.1423835530877113,1,644,0,W,-0.3007264845147284
196.24137931034483,180.79310344827587,0.05395346716977656,-1.7638352289795876,1,645,1,Se-Se,0.07782183959339539
176.07142857142858,182.46428571428572,0.06692438083700836,-1.659971497952938,1,646,0,W,0.18168557062004487
437.5925925925926,182.07407407407408,0.050813059555366635,-1.8413192629814148,1,647,1,Se-Se,0.00033780559156815215
418.2352941176471,184.11764705882354,0.06883602729067206,-1.9183409363031387,1,648,0,W,-0.07668386773015579
45.5,185.5,0.050880095455795527,-1.65320435911417,1,649,1,Se-Se,0.18845270945881287
287.82608695652175,186.0,0.05337809072807431,-1.7752430960536003,1,650,1,Se-Se,0.06641397251938264
25.966666666666665,188.1,0.06662916182540357,-1.6582271754741669,1,651,0,W,0.18342989309881608
268.5,188.28125,0.058824181789532304,-1.6833052411675453,1,652,0,W,0.15835182740543763
118.18181818181819,191.03030303030303,0.060648902552202344,-1.7966503873467445,1,653,0,W,0.04500668122623841
137.3913043478261,189.56521739130434,0.05073021980933845,-1.5230694487690926,1,654,1,Se-Se,0.3185876198038904
360.57575757575756,193.06060606060606,0.06063004187308252,-1.9549790620803833,1,655,0,W,-0.11332199350740035
379.17391304347825,192.0,0.058044278528541327,-1.66658715903759,1,656,1,Se-Se,0.17506990953539292
229.62962962962962,195.62962962962962,0.05166857689619064,-1.7441331446170807,1,657,1,Se-Se,0.09752392395590226
209.75,197.66666666666666,0.06250881566666067,-1.7771082073450089,1,658,0,W,0.0645488612279741
471.2142857142857,196.5,0.05351092224009335,-1.78221595287323,1,659,1,Se-Se,0.05944111569975297
451.8,199.16666666666666,0.069491614587605,-2.013564147055149,1,660,0,W,-0.17190707848216613
78.82608695652173,199.0,0.05219310545362532,-1.554817073047161,1,661,1,Se-Se,0.28683999552582184
320.3448275862069,200.72413793103448,0.06193885300308466,-1.740588240325451,1,662,1,Se-Se,0.10106882824753205
59.57575757575758,202.06060606060606,0.0657494100742042,-1.692934162914753,1,663,0,W,0.14872290565823
301.38235294117646,202.11764705882354,0.06391718843951821,-1.8493331372737885,1,664,0,W,-0.007676068700805505
171.24,205.2,0.051078026881441474,-1.6724669858813286,1,665,1,Se-Se,0.16919008269165436
151.375,206.84375,0.06829388067126274,-1.7396148294210434,1,666,0,W,0.10204223915193955
412.09090909090907,206.0909090909091,0.05357039556838572,-1.7233501821756363,1,667,1,Se-Se,0.11830688639734666
392.8709677419355,208.25806451612902,0.06326066772453487,-1.8624826595187187,1,668,0,W,-0.020825590945735772
245.03030303030303,209.6969696969697,0.06286712712608278,-1.8345822617411613,1,670,0,W,0.007074806831821601
262.84615384615387,209.3846153846154,0.044619684340432286,-1.8555724918842316,1,671,1,Se-Se,-0.01391542331124862
484.48275862068965,213.10344827586206,0.06400074670091271,-1.8940731063485146,1,673,0,W,-0.05241603777553161
111.85714285714286,213.8095238095238,0.049112668726593256,-1.5803633704781532,1,674,1,Se-Se,0.2612936980948297
92.2,215.83333333333334,0.06699910247698426,-1.5825195163488388,1,675,0,W,0.25913755222414414
353.7826086956522,214.91304347826087,0.05333361681550741,-1.7828418761491776,1,676,1,Se-Se,0.058815192423805396
333.1818181818182,217.03030303030303,0.06629201117902994,-1.587315395474434,1,677,0,W,0.25434167309854905
203.1851851851852,219.59259259259258,0.05232920520938933,-1.716782085597515,1,678,1,Se-Se,0.12487498297546784
183.41935483870967,220.5483870967742,0.06253398768603802,-1.6701655834913254,1,679,0,W,0.17149148508165757
445.0,219.61904761904762,0.0532541845459491,-1.8633001297712326,1,680,1,Se-Se,-0.021643061198249658
425.42424242424244,221.75757575757575,0.06384225864894688,-1.817074254155159,1,681,0,W,0.02458281441782395
52.125,222.83333333333334,0.055327157489955425,-1.4810094758868217,1,682,1,Se-Se,0.3606475926861612
33.0,224.5,0.060804147738963366,-1.5998562797904015,1,683,0,W,0.2418007887825815
273.5882352941176,224.6764705882353,0.06859701126813889,-1.562368556857109,1,684,0,W,0.2792885117158739
293.53846153846155,224.15384615384616,0.05763115384615958,-1.5880007222294807,1,685,1,Se-Se,0.2536563463435022
144.34615384615384,226.84615384615384,0.05150369135662913,-1.5743618234992027,1,686,1,Se-Se,0.2672952450737802
124.38888888888889,229.13888888888889,0.06946529354900122,-1.8447506949305534,1,687,0,W,-0.003093626357570489
386.3333333333333,228.125,0.052896576933562756,-1.6732540875673294,1,688,1,Se-Se,0.16840298100565354
366.375,229.84375,0.06215949892066419,-1.7527067810297012,1,689,0,W,0.08895028754328171
236.61904761904762,230.57142857142858,0.04783988231793046,-1.673946775496006,1,690,1,Se-Se,0.16771029307697694
216.07142857142858,233.28571428571428,0.06436977675184608,-1.6799399256706238,1,691,0,W,0.16171714290235917
477.90909090909093,232.9090909090909,0.052998406579717994,-1.8108406141400337,1,692,1,Se-Se,0.030816454432949225
458.3333333333333,235.5,0.06694669649004936,-1.754503920674324,1,693,0,W,0.08715314789865891
85.72727272727273,236.1818181818182,0.051281866151839495,-1.6102733686566353,1,694,1,Se-Se,0.23138369991634766
66.25,238.3125,0.06399370497092605,-1.5890343934297562,1,695,0,W,0.2526226751432268
327.2142857142857,237.5,0.06094307568855584,-1.7456915453076363,1,696,1,Se-Se,0.09596552326534669
307.28125,238.8125,0.064613226801157,-1.8050392717123032,1,697,0,W,0.036617796860679785
177.92857142857142,240.5,0.052504118299111724,-1.6307041570544243,1,698,1,Se-Se,0.21095291151855866
158.06451612903226,241.90322580645162,0.06597169931046665,-1.766920305788517,1,699,0,W,0.07473676278446595
419.44,241.08,0.05760143371298909,-1.8361060246825218,1,700,1,Se-Se,0.005551043890461127
399.40625,242.65625,0.06037267902866006,-1.736770860850811,1,701,0,W,0.10488620772217194
26.586206896551722,243.44827586206895,0.055005840957164764,-1.4311526715755463,1,702,1,Se-Se,0.4105043969974367
269.375,244.0,0.05124104581773281,-1.5987427458167076,1,703,1,Se-Se,0.24291432275627534
249.63333333333333,245.63333333333333,0.06463052844628692,-1.7117715328931808,1,705,0,W,0.1298855356798021
118.5,248.72727272727272,0.05182853061705828,-1.4582194238901138,1,707,1,Se-Se,0.3834376446828691
360.85714285714283,248.8095238095238,0.05285229533910751,-1.7984825745224953,1,708,1,Se-Se,0.04317449405048768
99.18181818181819,251.03030303030303,0.07686416013166308,-1.4180045574903488,1,709,0,W,0.42365251108263413
340.5,251.2941176470588,0.07075504027307034,-1.892622448503971,1,710,0,W,-0.05096537993098815
210.04347826086956,252.91304347826087,0.054776355624198914,-1.590444266796112,1,711,1,Se-Se,0.2512128017768709
190.58064516129033,254.5483870967742,0.06309768883511424,-1.4534047842025757,1,712,0,W,0.38825228437040726
452.28,254.6,0.0551452268846333,-1.6662411764264107,1,713,1,Se-Se,0.17541589214657227
433.0,255.67857142857142,0.06442058412358165,-1.8839618563652039,1,714,0,W,-0.04230478779222091
60.0,256.82608695652175,0.054197232238948345,-1.3201434835791588,1,715,1,Se-Se,0.5215135849938242
301.90909090909093,256.6363636363636,0.039746693102642894,-1.651796817779541,1,716,1,Se-Se,0.18986025079344193
40.41935483870968,258.5483870967742,0.06868934677913785,-1.6622161865234375,1,717,0,W,0.17944088204954545
282.09375,259.0,0.06134577840566635,-1.6719682142138481,1,718,0,W,0.16968885435913483
151.54545454545453,260.8636363636364,0.048215498914942145,-1.5418539866805077,1,719,1,Se-Se,0.2998030818924753
131.33333333333334,263.06060606060606,0.068002037005499,-1.6674055457115173,1,720,0,W,0.1742515228614656
392.8888888888889,261.8888888888889,0.05210683448240161,-1.7630011811852455,1,721,1,Se-Se,0.07865588738773743
372.8709677419355,263.9032258064516,0.06806067004799843,-1.8457764387130737,1,722,0,W,-0.004119370140090783
242.6086956521739,265.2173913043478,0.05142583535052836,-1.6600142046809196,1,723,1,Se-Se,0.1816428638920633
483.96,266.4,0.05294449324719608,-1.5304701179265976,1,724,1,Se-Se,0.31118695064638535
222.42424242424244,267.75757575757575,0.07109924871474504,-1.4781355634331703,1,725,0,W,0.36352150513981263
463.85714285714283,270.07142857142856,0.06852914160117507,-1.8650557175278664,1,726,0,W,-0.023398648954883416
91.23076923076923,270.3076923076923,0.05621068156324327,-1.2707076966762543,1,727,1,Se-Se,0.5709493718967287
72.0,271.7931034482759,0.06190430652350187,-1.5855251997709274,1,728,0,W,0.2561318688020555
313.35714285714283,271.7142857142857,0.06373994029127061,-1.8386722281575203,1,729,0,W,0.002984840415462653
332.72727272727275,270.8181818181818,0.0577765132766217,-1.7270301058888435,1,730,1,Se-Se,0.11462696268413941
182.25,274.5,0.051284511340782046,-1.413440816104412,1,731,1,Se-Se,0.42821625246857087
163.0,276.2068965517241,0.06636623828671873,-1.5510111525654793,1,732,0,W,0.29064591600750367
425.30434782608694,275.2173913043478,0.05044327862560749,-1.9311345219612122,1,733,1,Se-Se,-0.08947745338822921
404.4074074074074,277.74074074074076,0.06606451398693025,-1.8909778892993927,1,734,0,W,-0.04932082072640975
31.333333333333332,278.25925925925924,0.051996416645124555,-1.5475333109498024,1,735,1,Se-Se,0.29412375762318055
254.05882352941177,281.79411764705884,0.06564161647111177,-1.879565380513668,1,736,0,W,-0.03790831194068511
102.5,286.0,0.06420435127802193,-1.8126406595110893,1,739,0,W,0.029016409061893622
344.875,284.875,0.06513064983300865,-1.776595577597618,1,740,0,W,0.06506149097536484
122.0,286.0,0.04937368258833885,-1.733375370502472,1,741,1,Se-Se,0.10828169807051102
361.8666666666667,288.53333333333336,0.04545557778328657,-1.6173033118247986,1,742,1,Se-Se,0.22435375674818436
192.55172413793105,290.8965517241379,0.06557363178581,-1.8035034015774727,1,743,0,W,0.03815366699551026
212.0,290.17391304347825,0.05287881847470999,-1.6220383867621422,1,744,1,Se-Se,0.21961868181084077
434.09090909090907,295.09090909090907,0.06254509324207902,-1.8520814180374146,1,745,0,W,-0.010424349464431604
452.9642857142857,293.89285714285717,0.05362827703356743,-1.8112159073352814,1,746,1,Se-Se,0.030441161237701575
41.21875,295.65625,0.06467528408393264,-1.6849781721830368,1,747,0,W,0.15667889638994614
61.5,294.77777777777777,0.05016850843094289,-1.6285420656204224,1,748,1,Se-Se,0.21311500295256058
302.90909090909093,297.09090909090907,0.05504123168066144,-1.5731505006551743,1,749,1,Se-Se,0.2685065679178087
282.17857142857144,299.42857142857144,0.06715301750227809,-1.767613798379898,1,750,0,W,0.07404327019308488
152.44,301.08,0.050732634495943785,-1.6184676885604858,1,751,1,Se-Se,0.2231893800124971
393.2083333333333,301.2916666666667,0.05095831654034555,-1.6531839817762375,1,752,1,Se-Se,0.18847308679674546
131.5,303.0,0.06488458882085979,-1.5824218839406967,1,753,0,W,0.25923518463228623
373.10714285714283,303.0,0.06116303545422852,-1.8079147711396217,1,754,0,W,0.03374229743336121
485.34615384615387,305.34615384615387,0.05038896296173334,-1.7037894055247307,1,755,1,Se-Se,0.13786766304825226
244.16666666666666,306.2083333333333,0.04737137909978628,-1.8081249073147774,1,756,1,Se-Se,0.03353216125820557
224.36666666666667,307.6333333333333,0.06540640420280397,-1.5920579060912132,1,757,0,W,0.24959916248176972
466.0740740740741,308.5925925925926,0.05658875615336001,-1.9463248029351234,1,758,0,W,-0.1046677343621405
92.4,308.6,0.051421496318653226,-1.3218877464532852,1,759,1,Se-Se,0.5197693221196977
73.07407407407408,311.5925925925926,0.056163751520216465,-1.5692662075161934,1,760,0,W,0.27239086105678956
315.57575757575756,312.24242424242425,0.06610614294186234,-1.7569437697529793,1,761,0,W,0.08471329882000367
335.3809523809524,310.42857142857144,0.05004110303707421,-1.7231013849377632,1,762,1,Se-Se,0.11855568363521973
427.5833333333333,313.6666666666667,0.05172262014821172,-1.7021377682685852,1,763,1,Se-Se,0.13951930030439774
185.41176470588235,313.6470588235294,0.04664979293011129,-1.499092422425747,1,764,1,Se-Se,0.34256464614723603
165.63333333333333,315.93333333333334,0.06835522316396236,-1.6910904571413994,1,765,0,W,0.15056661143158356
407.0740740740741,315.5925925925926,0.06197577645070851,-1.8060421720147133,1,766,0,W,0.03561489655826966
34.09090909090909,317.09090909090907,0.05168872233480215,-1.6783451214432716,1,767,1,Se-Se,0.1633119471297113
257.34285714285716,319.57142857142856,0.06633742665871978,-1.5662187039852142,1,769,0,W,0.2754383645877687
276.63157894736844,318.4736842105263,0.0497913162689656,-1.5955834984779358,1,770,1,Se-Se,0.24607357009504716
106.5,323.5,0.07125816959887743,-1.5639472007751465,1,772,0,W,0.27770986779783646
125.77777777777777,321.5,0.05074391164816916,-1.6968087553977966,1,773,1,Se-Se,0.14484831317518632
348.4117647058824,324.6470588235294,0.06441571400500834,-1.7088791877031326,1,774,0,W,0.13277788086985032
367.6,322.96,0.04938302026130259,-1.698400616645813,1,775,1,Se-Se,0.14325645192716996
198.35294117647058,328.55882352941177,0.06500233290717006,-1.774852603673935,1,776,0,W,0.06680446489904801
218.125,326.8333333333333,0.05045851063914597,-1.668183758854866,1,777,1,Se-Se,0.17347330971811692
459.6333333333333,327.3666666666667,0.05659426958300173,-1.8990635424852371,1,778,1,Se-Se,-0.057406473912254175
440.3030303030303,329.1818181818182,0.06141851865686476,-1.7823251113295555,1,779,0,W,0.059331957243427436
67.29166666666667,331.0,0.05121065815910697,-1.3813705891370773,1,780,1,Se-Se,0.4602864794359056
309.5,332.0,0.05042626732029021,-1.7157595828175545,1,781,1,Se-Se,0.12589748575542847
47.34375,333.46875,0.0660302306059748,-1.7317260429263115,1,782,0,W,0.10993102564667145
289.65625,334.5,0.06489585270173848,-1.7932268604636192,1,783,0,W,0.048430208109363715
139.45714285714286,338.0857142857143,0.067725166445598,-1.6964298710227013,1,784,0,W,0.14522719755028168
158.14285714285714,336.6666666666667,0.04999466147273779,-1.742626316845417,1,785,1,Se-Se,0.09903075172756592
401.2083333333333,337.2916666666667,0.050681914668530226,-1.7792739570140839,1,786,1,Se-Se,0.062383111558899085
381.3142857142857,339.1714285714286,0.06876641372218728,-1.9284820705652237,1,787,0,W,-0.08682500199224075
250.35714285714286,341.4642857142857,0.05217434209771454,-1.647499829530716,1,789,1,Se-Se,0.194157239042267
231.03333333333333,342.9,0.06755247432738543,-1.6051670983433723,1,791,0,W,0.2364899702296106
472.9259259259259,344.4074074074074,0.06393736111931503,-1.9667133018374443,1,792,0,W,-0.12505623326446136
100.0,345.2916666666667,0.055323267355561256,-1.6307793632149696,1,793,1,Se-Se,0.2108777053580133
80.2258064516129,347.51612903225805,0.06621639151126146,-1.7999656051397324,1,794,0,W,0.041691463433250586
341.77777777777777,346.2962962962963,0.0590342718642205,-1.925389014184475,1,795,1,Se-Se,-0.083731945611492
322.0,348.0,0.06387257319875062,-2.0328019186854362,1,796,0,W,-0.1911448501124533
191.0909090909091,350.8181818181818,0.04837329895235598,-1.7978167161345482,1,797,1,Se-Se,0.04384035243843476
171.40625,352.65625,0.06841113232076168,-1.5566942244768143,1,798,0,W,0.2849628440961687
433.95454545454544,351.72727272727275,0.050449124071747065,-2.046927809715271,1,799,1,Se-Se,-0.20527074114228805
413.75,353.6875,0.06705939606763422,-2.167146936058998,1,800,0,W,-0.32548986748601516
40.58620689655172,354.2758620689655,0.05327161122113466,-1.5715703293681145,1,801,1,Se-Se,0.2700867392048685
282.5,356.0,0.052048038225620985,-1.831683024764061,1,803,1,Se-Se,0.009974043808921973
263.21875,357.9375,0.063493239460513,-1.8924645781517029,1,804,0,W,-0.050807509578719934
132.13636363636363,358.6363636363636,0.059528610901907086,-1.6654917374253273,1,806,1,Se-Se,0.17616533114765565
112.55882352941177,361.38235294117646,0.06752435257658362,-1.7217623516917229,1,807,0,W,0.11989471688126008
374.3333333333333,360.125,0.05118302465416491,-1.9387041479349136,1,808,1,Se-Se,-0.09704707936193069
354.5,362.29411764705884,0.06475343741476536,-2.020259939134121,1,809,0,W,-0.178602870561138
223.5,364.0,0.053944980492815375,-1.8591196462512016,1,810,1,Se-Se,-0.017462577678218683
203.75,366.09375,0.06862919544801116,-1.7835408076643944,1,811,0,W,0.05811626090858857
465.5,365.1666666666667,0.05190394353121519,-1.9150910824537277,1,812,1,Se-Se,-0.07343401388074478
445.5,367.5,0.06949526350945234,-1.9389662891626358,1,813,0,W,-0.09730922058965286
72.0,368.3809523809524,0.05127913039177656,-1.9796889647841454,1,814,1,Se-Se,-0.1380318962111624
52.0,370.32142857142856,0.07251148577779531,-1.813841387629509,1,815,0,W,0.027815680943473975
294.48571428571427,372.4,0.06774861458688974,-1.8520913049578667,1,816,0,W,-0.010434236384883722
314.2173913043478,370.9130434782609,0.049482977483421564,-1.7946944013237953,1,817,1,Se-Se,0.04696266724918763
144.0,374.0,0.07172082178294659,-1.7420330047607422,1,818,0,W,0.09962406381224076
163.59259259259258,373.0740740740741,0.05458215158432722,-1.7109544053673744,1,819,1,Se-Se,0.13070266320560853
405.44444444444446,374.7037037037037,0.05415012291632593,-1.81894039362669,1,820,1,Se-Se,0.022716674946293036
386.2647058823529,376.0,0.06730468571186066,-1.946519248187542,1,821,0,W,-0.10486217961455901
234.66666666666666,380.6060606060606,0.0634591281414032,-2.00537545979023,1,824,0,W,-0.16371839121724685
254.9090909090909,378.90909090909093,0.05171946948394179,-1.637016423046589,1,825,1,Se-Se,0.20464064552639405
476.6666666666667,380.8888888888889,0.07048724079504609,-1.7673632428050041,1,826,0,W,0.07429382576797883
83.5,384.0,0.06779594253748655,-1.7756433561444283,1,827,0,W,0.0660137124285547
102.88235294117646,382.5882352941176,0.05048412922769785,-1.764009565114975,1,828,1,Se-Se,0.07764750345800797
345.3333333333333,384.125,0.051643355982378125,-1.9315575435757637,1,829,1,Se-Se,-0.08990047500278076
325.3142857142857,385.9142857142857,0.0641530598513782,-1.858851596713066,1,830,0,W,-0.017194528140083154
175.1818181818182,388.4848484848485,0.06679232628084719,-1.8046902045607567,1,831,0,W,0.036966864012226264
194.92307692307693,387.5,0.05234382348135114,-1.879032924771309,1,832,1,Se-Se,-0.03737585619832595
436.48148148148147,388.1111111111111,0.053684750106185675,-1.822357714176178,1,833,1,Se-Se,0.01929935439680497
416.7096774193548,390.19354838709677,0.06430629454553127,-2.0350114703178406,1,834,0,W,-0.19335440174485763
43.916666666666664,390.0833333333333,0.05434245942160487,-1.6434992626309395,1,835,1,Se-Se,0.19815780594204346
266.5,393.5,0.062108774902299047,-1.859080709517002,1,837,0,W,-0.01742364094401916
286.3333333333333,391.8888888888889,0.039709727047011256,-1.951702244579792,1,838,1,Se-Se,-0.11004517600680908
134.85714285714286,395.1904761904762,0.05225028400309384,-1.6276985928416252,1,839,1,Se-Se,0.21395847573135773
114.0,398.0,0.07178428629413247,-1.5859004780650139,1,840,0,W,0.25575659050796906
377.6190476190476,396.57142857142856,0.046165654668584466,-1.7139186710119247,1,841,1,Se-Se,0.1277383975610582
356.5806451612903,399.5483870967742,0.06627005198970437,-1.8740146160125732,1,842,0,W,-0.032357547439590295
467.8,400.92,0.05811022571288049,-1.6528438851237297,1,843,1,Se-Se,0.18881318344925324
206.38235294117646,403.1470588235294,0.06635060324333608,-1.794045314192772,1,844,0,W,0.047611754380211035
226.5,401.5,0.05114945978857577,-2.019770585000515,1,845,1,Se-Se,-0.17811351642753204
448.38709677419354,403.258064516129,0.06427864311262965,-2.0603556036949158,1,846,0,W,-0.21869853512193282
74.6,404.96,0.054356305627152324,-1.6541979908943176,1,847,1,Se-Se,0.18745907767866532
55.354838709677416,407.258064516129,0.067615324864164,-1.6680407971143723,1,848,0,W,0.1736162714586107
297.6666666666667,407.5,0.06801454955711961,-2.0805232748389244,1,849,0,W,-0.23886620626594146
317.24,406.8,0.05416326550766826,-1.8838288560509682,1,850,1,Se-Se,-0.04217178747798522
165.96,409.6,0.05562835466116667,-1.6839726120233536,1,851,1,Se-Se,0.15768445654962937
146.45714285714286,411.0857142857143,0.0679726623930037,-1.6500367000699043,1,852,0,W,0.19162036850307862
388.375,412.15625,0.06614223844371736,-2.124678574502468,1,853,0,W,-0.28302150592948516
408.05,410.6,0.04853423754684627,-2.0515152662992477,1,854,1,Se-Se,-0.2098581977262648
256.6666666666667,415.125,0.0528706219047308,-1.827101193368435,1,857,1,Se-Se,0.014555875204548041
236.57575757575756,417.06060606060606,0.06210339395329356,-1.8376488164067268,1,858,0,W,0.00400825216625611
479.0,416.5,0.06548788887448609,-1.7782503440976143,1,859,0,W,0.06340672447536866
86.58620689655173,418.9655172413793,0.06306556239724159,-1.6300120279192924,1,860,0,W,0.2116450406536905
106.5,417.5,0.05609226180240512,-1.5609975829720497,1,861,1,Se-Se,0.28065948560093323
347.60714285714283,419.17857142857144,0.06075244699604809,-1.8572859093546867,1,862,1,Se-Se,-0.01562884078170379
328.375,421.15625,0.06867589708417654,-2.0634808391332626,1,863,0,W,-0.2218237705602797
